startup_id,startup_name,short_description,detailed_description,sector,sub_sectors,primary_technologies,secondary_technologies,years_of_operation,years_of_relevant_experience,team_size,team_capabilities,founder_experience_years,technical_team_percentage,annual_revenue,gross_margin_percentage,funding_stage,funding_amount,startup_stage,certifications,previous_government_projects,previous_enterprise_projects,successful_deployments,prototype_readiness,production_readiness,scalability_level,geographic_presence,headquarters_city,operating_states,preferred_deployment_locations,estimated_deployment_time_months,compliance_capability,support_capability,eligibility_status,capability_profile
c01bc46a-92f7-4721-ae16-716681759dfc,"Gill, Grewal and Nayak","Disaster Management startup focusing on Predictive Analytics, IoT","Gill, Grewal and Nayak specializes in Predictive Analytics, IoT combined with innovative software to solve disaster management challenges.",Disaster Management,"['Infrastructure', 'FinTech']","['Predictive Analytics', 'IoT']","['Predictive Maintenance', 'Data Analytics']",1,1,2,Average,21,56,33100000,38,Series C,0,Prototype,"['SOC 2', 'None']",1,19,0,True,False,High,Regional,Nashik,"['Kerala', 'UP', 'West Bengal']",Lucknow,5,Basic,24x7,Complete,strong_sector_weak_scale
ace05046-5f8e-469a-8250-4230ff1a69a3,Mitter-Toor,"Water Management startup focusing on IoT, Machine Learning, Predictive Analytics","Mitter-Toor specializes in IoT, Machine Learning, Predictive Analytics combined with innovative software to solve water management challenges.",Water Management,"['Logistics', 'Public Safety']","['IoT', 'Machine Learning', 'Predictive Analytics']","['Predictive Analytics', 'Blockchain']",2,2,14,Strong,18,78,13300000,48,Seed,1000000,Mature,"['None', 'CMMI']",1,0,15,False,False,Medium,Regional,Bhopal,['Delhi'],Pan India,11,Comprehensive,Community,Complete,early_stage_excellent_prototype
abd54c06-10eb-457c-a7f6-54f145134c97,Brar Group,"Disaster Management startup focusing on Predictive Analytics, Drones","An innovative startup leveraging Predictive Analytics, Drones to revolutionize disaster management operations.",Disaster Management,"['FinTech', 'Logistics']","['Predictive Analytics', 'Drones']","['IoT', 'Fraud Detection']",5,0,116,Specialized,7,44,39000000,33,Series A,7000000,Early Revenue,"['None', 'SOC 2']",2,18,9,True,True,Medium,Local,Bhubaneswar,['Maharashtra'],Pan India,9,Basic,Community,Complete,multi_sector
47f16ac2-4360-4045-8564-d15589309031,Dubey-Chand,Public Safety startup focusing on IoT,An innovative startup leveraging IoT to revolutionize public safety operations.,Public Safety,"['Water Management', 'Governance']",['IoT'],"['OCR', 'Predictive Analytics']",9,8,130,Specialized,10,30,17000000,32,Series B,8000000,MVP,['SOC 2'],3,2,4,True,True,High,Regional,Nagpur,"['Kerala', 'UP', 'Delhi', 'West Bengal']",Pan India,9,Basic,Community,Complete,high_exp_weak_tech
f9367a55-9327-441a-9b37-db69481a8ea7,Munshi-Lala,"FinTech startup focusing on Fraud Detection, AI","Munshi-Lala specializes in Fraud Detection, AI combined with innovative software to solve fintech challenges.",FinTech,[],"['Fraud Detection', 'AI']",[],9,8,24,Strong,10,49,25700000,49,Series A,14000000,Mature,"['CMMI', 'None']",1,10,15,True,True,Medium,Local,New Delhi,"['Karnataka', 'Delhi', 'Maharashtra', 'Gujarat']",Pan India,12,Basic,Community,Complete,high_exp_weak_tech
a5718393-6842-46bf-b04a-4900439cbfe2,Rai Inc,Logistics startup focusing on Blockchain,"We build Blockchain systems for logistics applications, delivering scalable solutions and intelligent integration.",Logistics,[],['Blockchain'],[],12,10,115,Specialized,25,31,2400000,16,Bootstrapped,3000000,Growth,"['CMMI', 'ISO 27001']",4,8,15,True,True,High,Local,Noida,['Tamil Nadu'],Pan India,11,Comprehensive,24x7,Incomplete,incomplete_eligibility
038e21e4-7c8f-42cb-8679-7c6e6bfa2a58,"Kapoor, Dar and Sharaf",Skill Development startup focusing on VR/AR,An innovative startup leveraging VR/AR to revolutionize skill development operations.,Skill Development,"['Cybersecurity', 'Governance']",['VR/AR'],"['NLP', 'AI']",13,1,22,Specialized,19,48,49800000,35,Seed,1000000,Mature,"['SOC 2', 'None']",3,10,7,True,True,Low,Local,Surat,['Maharashtra'],Patna,3,Basic,Community,Complete,multi_sector
a1154c45-8602-4d12-b948-38ad9c66b8f2,Basak-Loke,"Agriculture startup focusing on IoT, ML, Drones","We build IoT, ML, Drones systems for agriculture applications, delivering scalable solutions and intelligent integration.",Agriculture,"['Education', 'Environment']","['IoT', 'ML', 'Drones']","['Satellite Imaging', 'Machine Learning']",2,2,12,Strong,2,84,37800000,24,Seed,20000000,MVP,"['None', 'SOC 2']",4,8,2,False,False,Low,Local,Bhopal,"['West Bengal', 'Tamil Nadu', 'Kerala', 'Delhi']",Nashik,7,Comprehensive,8x5,Complete,early_stage_excellent_prototype
352006a7-8aa9-4218-bad0-884a130c13c1,Kalita-Ray,"Education startup focusing on NLP, Recommendation Systems, Machine Learning","We provide end-to-end education services powered by NLP, Recommendation Systems, Machine Learning and a strong team of experts.",Education,[],"['NLP', 'Recommendation Systems', 'Machine Learning']",[],7,7,21,Average,10,86,1400000,26,Series B,14000000,Prototype,['None'],5,10,0,True,True,High,National,Chandigarh,"['Gujarat', 'Maharashtra']",Pan India,8,Advanced,Community,Incomplete,incomplete_eligibility
888615fb-3d8a-4ed9-beef-1a61dd2244bc,Chowdhury-Sahni,"Public Safety startup focusing on Computer Vision, Biometrics, Predictive Analytics","We build Computer Vision, Biometrics, Predictive Analytics systems for public safety applications, delivering scalable solutions and intelligent integration.",Public Safety,[],"['Computer Vision', 'Biometrics', 'Predictive Analytics']",[],1,1,20,Specialized,8,65,16900000,45,Series B,12000000,MVP,['CMMI'],3,18,14,True,False,Medium,Regional,Hyderabad,"['Karnataka', 'Maharashtra', 'Delhi', 'Kerala']",Pan India,2,Comprehensive,Community,Complete,early_stage_excellent_prototype
6507640e-ef56-433d-b849-21649a3e999e,Nori PLC,"Water Management startup focusing on Machine Learning, Predictive Analytics, Sensors","Nori PLC specializes in Machine Learning, Predictive Analytics, Sensors combined with innovative software to solve water management challenges.",Water Management,"['Infrastructure', 'Transportation']","['Machine Learning', 'Predictive Analytics', 'Sensors']","['Predictive Maintenance', 'IoT']",2,2,171,Strong,12,52,5800000,22,Series A,17000000,Mature,"['ISO 27001', 'CMMI']",1,15,4,False,True,Medium,National,Noida,"['Maharashtra', 'Kerala']",Noida,4,Comprehensive,24x7,Complete,early_stage_excellent_prototype
a4658e2c-9612-49cb-8d07-38c0a30dbfca,"Ravel, Sarraf and Sathe","Education startup focusing on NLP, VR/AR, Machine Learning","We provide end-to-end education services powered by NLP, VR/AR, Machine Learning and a strong team of experts.",Education,['Healthcare'],"['NLP', 'VR/AR', 'Machine Learning']",['NLP'],9,2,185,Specialized,14,74,28300000,65,Series C,5000000,MVP,['CMMI'],5,19,10,True,True,High,Regional,Indore,"['Tamil Nadu', 'Kerala']",Jaipur,8,Basic,8x5,Complete,excellent_tech_excellent_exp
7a98a52e-cbad-4f7a-a00e-e216e96b01c4,Cherian-Tella,"Governance startup focusing on Data Analytics, Machine Learning, Blockchain","We provide end-to-end governance services powered by Data Analytics, Machine Learning, Blockchain and a strong team of experts.",Governance,"['Logistics', 'Water Management']","['Data Analytics', 'Machine Learning', 'Blockchain']","['IoT', 'Predictive Analytics']",13,11,83,Specialized,22,90,5900000,55,Series B,17000000,Early Revenue,"['ISO 27001', 'None']",0,0,12,True,True,Low,Local,Surat,['Delhi'],Pan India,5,Comprehensive,24x7,Complete,high_exp_weak_tech
78263579-bb04-49a8-87ea-2013cb181608,Sathe-Buch,"Cybersecurity startup focusing on AI, Network Security, Blockchain","An innovative startup leveraging AI, Network Security, Blockchain to revolutionize cybersecurity operations.",Cybersecurity,[],"['AI', 'Network Security', 'Blockchain']",[],1,1,9,Specialized,22,33,19900000,40,Series B,12000000,Growth,"['ISO 27001', 'CMMI']",5,8,6,False,True,High,National,Nashik,"['UP', 'Delhi', 'Kerala']",Pan India,5,Advanced,8x5,Complete,multi_sector
1b57bdcb-d1ff-4c2e-a84d-e32fce92ac12,"Wali, Sengupta and Nigam",Agriculture startup focusing on Drones,An innovative startup leveraging Drones to revolutionize agriculture operations.,Agriculture,[],['Drones'],[],2,1,121,Strong,12,59,6600000,30,Seed,1000000,MVP,"['ISO 27001', 'None']",4,9,15,False,True,High,Regional,Chandigarh,"['Telangana', 'Maharashtra']",Pan India,7,Comprehensive,Community,Complete,strong_tech_geo_mismatch
c8f7cf11-2fd5-435e-b704-de8f14d7082e,"Sekhon, Bajaj and Garg","Public Safety startup focusing on IoT, Computer Vision","We build IoT, Computer Vision systems for public safety applications, delivering scalable solutions and intelligent integration.",Public Safety,[],"['IoT', 'Computer Vision']",[],11,5,7,Strong,21,52,27100000,70,Series B,7000000,Mature,['ISO 27001'],5,10,12,True,True,Low,Regional,Chennai,"['Karnataka', 'Gujarat', 'Tamil Nadu']",Chandigarh,8,Basic,24x7,Incomplete,incomplete_eligibility
9ad57ef8-d5e4-4e79-b6d8-4b4b98b54209,Merchant Ltd,Transportation startup focusing on Route Optimization,"We build Route Optimization systems for transportation applications, delivering scalable solutions and intelligent integration.",Transportation,['Logistics'],['Route Optimization'],['IoT'],13,8,10,Strong,21,83,44200000,64,Series B,20000000,Prototype,['ISO 27001'],3,10,1,True,True,Low,Local,Pune,"['Tamil Nadu', 'Maharashtra']",Pan India,5,Advanced,24x7,Complete,strong_sector_weak_scale
4085c787-eb0e-403e-b061-cab63dd7ec28,Arya-Raj,"Rural Development startup focusing on IoT, Mobile Tech","An innovative startup leveraging IoT, Mobile Tech to revolutionize rural development operations.",Rural Development,"['Public Safety', 'Governance']","['IoT', 'Mobile Tech']","['Computer Vision', 'Data Analytics']",2,1,141,Average,14,55,31000000,21,Bootstrapped,15000000,MVP,['SOC 2'],5,12,9,True,False,High,National,Nagpur,"['Karnataka', 'Telangana', 'UP']",Pan India,10,Comprehensive,24x7,Complete,excellent_tech_low_exp
0340e55a-bb02-43b6-b8c7-4e306758121f,"Karan, Badami and Shenoy",Infrastructure startup focusing on Computer Vision,"Karan, Badami and Shenoy specializes in Computer Vision combined with innovative software to solve infrastructure challenges.",Infrastructure,"['Agriculture', 'Water Management']",['Computer Vision'],"['IoT', 'Machine Learning']",15,4,106,Specialized,24,84,9900000,24,Bootstrapped,17000000,Growth,['None'],5,2,8,True,True,Low,Local,Coimbatore,"['Gujarat', 'UP', 'Maharashtra', 'West Bengal']",Pan India,2,Advanced,Community,Complete,strong_tech_geo_mismatch
2547bd34-68b8-4ff1-83ca-28acfbf4fb1b,"Raman, Wadhwa and Vala","Agriculture startup focusing on ML, Drones","We provide end-to-end agriculture services powered by ML, Drones and a strong team of experts.",Agriculture,[],"['ML', 'Drones']",[],6,4,89,Strong,6,50,18600000,50,Seed,7000000,Growth,"['None', 'ISO 27001']",5,10,15,True,True,Medium,Regional,Lucknow,"['West Bengal', 'Maharashtra', 'UP']",Pan India,5,Basic,Community,Incomplete,incomplete_eligibility
c10a2927-7138-462e-8327-be78e8c3be44,"Panchal, Wali and Tandon","Transportation startup focusing on Route Optimization, Predictive Maintenance, Computer Vision","We provide end-to-end transportation services powered by Route Optimization, Predictive Maintenance, Computer Vision and a strong team of experts.",Transportation,['Agriculture'],"['Route Optimization', 'Predictive Maintenance', 'Computer Vision']",['Drones'],10,6,12,Specialized,14,53,45700000,79,Series B,7000000,Mature,"['SOC 2', 'CMMI']",4,16,2,True,True,Medium,Regional,Chandigarh,['Delhi'],Pan India,9,Basic,24x7,Complete,multi_sector
6492679e-eeae-4f02-97c4-029f88180058,Comar-Padmanabhan,"Defence startup focusing on Robotics, Drones, Cybersecurity","An innovative startup leveraging Robotics, Drones, Cybersecurity to revolutionize defence operations.",Defence,[],"['Robotics', 'Drones', 'Cybersecurity']",[],12,7,12,Strong,12,72,3200000,43,Seed,16000000,Early Revenue,"['CMMI', 'SOC 2']",0,1,10,True,True,Low,National,Chandigarh,"['Tamil Nadu', 'Telangana', 'Delhi']",Nagpur,6,Comprehensive,Community,Complete,strong_sector_weak_scale
6858c92e-7d2a-4505-9637-f2afcd885c8b,Natt Group,Agriculture startup focusing on Drones,We provide end-to-end agriculture services powered by Drones and a strong team of experts.,Agriculture,"['Environment', 'Public Safety']",['Drones'],"['Satellite Imaging', 'Predictive Analytics']",14,13,173,Strong,17,34,25600000,27,Series C,20000000,Early Revenue,['SOC 2'],1,5,11,True,True,High,National,Hyderabad,"['Kerala', 'Gujarat']",Pan India,8,Comprehensive,24x7,Complete,excellent_tech_excellent_exp
0c4fbcae-bc00-4417-b725-72e472da0167,"Sur, Mukhopadhyay and Golla","Disaster Management startup focusing on Predictive Analytics, Drones, IoT","Sur, Mukhopadhyay and Golla specializes in Predictive Analytics, Drones, IoT combined with innovative software to solve disaster management challenges.",Disaster Management,[],"['Predictive Analytics', 'Drones', 'IoT']",[],10,8,196,Strong,15,46,26200000,15,Seed,16000000,Growth,['None'],0,6,14,True,True,High,Regional,Bhubaneswar,"['Delhi', 'Kerala']",Pan India,10,Basic,Community,Complete,high_exp_weak_tech
f6652c79-189c-4b57-b536-8445483195ea,Palla PLC,"Logistics startup focusing on Blockchain, IoT, Route Optimization","We provide end-to-end logistics services powered by Blockchain, IoT, Route Optimization and a strong team of experts.",Logistics,['Defence'],"['Blockchain', 'IoT', 'Route Optimization']",['Drones'],7,6,4,Strong,10,41,44000000,74,Series B,19000000,Mature,['ISO 27001'],0,15,4,True,True,High,National,Bengaluru,"['UP', 'Kerala', 'Telangana', 'Karnataka']",Nashik,4,Advanced,24x7,Complete,multi_sector
8481ee3a-88ec-4d38-bc8e-d3ad3a21e6d6,Raman-Sagar,"FinTech startup focusing on AI, Data Analytics","We build AI, Data Analytics systems for fintech applications, delivering scalable solutions and intelligent integration.",FinTech,"['Tourism', 'Education']","['AI', 'Data Analytics']","['VR/AR', 'Recommendation Systems']",15,2,48,Specialized,23,37,9600000,10,Series C,0,Growth,['None'],3,11,3,True,True,Low,Regional,Nagpur,"['Tamil Nadu', 'Kerala', 'UP']",Lucknow,11,Advanced,8x5,Complete,strong_tech_geo_mismatch
65814d86-134e-40ff-9ec9-1986faadd78d,Warrior Ltd,Governance startup focusing on Machine Learning,"We build Machine Learning systems for governance applications, delivering scalable solutions and intelligent integration.",Governance,"['Infrastructure', 'Disaster Management']",['Machine Learning'],"['Drones', 'Sensors']",3,0,85,Strong,19,55,22800000,30,Series A,17000000,Mature,['SOC 2'],3,20,0,True,True,Low,Regional,Guwahati,"['Maharashtra', 'UP', 'Telangana', 'West Bengal']",Pan India,10,Basic,Community,Complete,excellent_tech_low_exp
971201b7-3da4-40ad-ad30-062e94a9ff84,Chawla-Dutt,"Public Safety startup focusing on Predictive Analytics, Biometrics, Computer Vision","We build Predictive Analytics, Biometrics, Computer Vision systems for public safety applications, delivering scalable solutions and intelligent integration.",Public Safety,['Skill Development'],"['Predictive Analytics', 'Biometrics', 'Computer Vision']",['NLP'],11,7,101,Specialized,19,63,14600000,34,Seed,19000000,MVP,['None'],1,20,0,True,True,Low,Local,Chennai,"['Gujarat', 'Kerala', 'Delhi', 'Tamil Nadu']",Pan India,12,Comprehensive,8x5,Complete,multi_sector
a933e550-46d6-4c09-ad39-7f24f1900c73,Deo and Sons,"Agriculture startup focusing on Satellite Imaging, Drones, IoT","An innovative startup leveraging Satellite Imaging, Drones, IoT to revolutionize agriculture operations.",Agriculture,"['Water Management', 'Infrastructure']","['Satellite Imaging', 'Drones', 'IoT']","['IoT', 'Predictive Analytics']",8,6,26,Average,11,81,5400000,19,Series C,8000000,Mature,"['CMMI', 'SOC 2']",4,15,7,True,True,Medium,Regional,Surat,"['Karnataka', 'West Bengal', 'UP', 'Telangana']",Mumbai,11,Basic,Community,Complete,multi_sector
9a311488-aba3-44d4-93ad-b9d3b653c37a,Halder-Dey,"Renewable Energy startup focusing on Predictive Analytics, Smart Grids","We provide end-to-end renewable energy services powered by Predictive Analytics, Smart Grids and a strong team of experts.",Renewable Energy,['Governance'],"['Predictive Analytics', 'Smart Grids']",['Machine Learning'],4,2,3,Average,15,43,47600000,32,Series C,8000000,MVP,['CMMI'],5,6,7,True,True,Medium,Local,Gurugram,"['Delhi', 'Gujarat']",Pan India,2,Basic,Community,Complete,multi_sector
215d6dd4-a3fb-4ddd-8ff4-7a8d3c997e7c,Bera Group,Disaster Management startup focusing on IoT,We provide end-to-end disaster management services powered by IoT and a strong team of experts.,Disaster Management,"['Smart City', 'Infrastructure']",['IoT'],"['Computer Vision', 'Edge Computing']",11,9,21,Average,19,32,6500000,16,Series C,11000000,Growth,['CMMI'],0,16,14,True,True,Medium,National,Bengaluru,['Delhi'],Pan India,6,Advanced,Community,Complete,established_weak_relevance
bda128de-4019-439c-a44b-d004991b73a5,"Sama, Chad and Bumb","Environment startup focusing on IoT, Sensors, Data Analytics","An innovative startup leveraging IoT, Sensors, Data Analytics to revolutionize environment operations.",Environment,[],"['IoT', 'Sensors', 'Data Analytics']",[],8,5,21,Average,16,58,21400000,57,Seed,18000000,MVP,['ISO 27001'],5,8,7,True,True,High,Regional,Bhopal,"['Telangana', 'UP']",Pan India,3,Advanced,24x7,Complete,strong_sector_weak_scale
fd4c5258-65f0-476c-b88f-36c32d29ce71,Bhatt LLC,"Cybersecurity startup focusing on AI, Cryptography, Network Security","We provide end-to-end cybersecurity services powered by AI, Cryptography, Network Security and a strong team of experts.",Cybersecurity,"['Logistics', 'Infrastructure']","['AI', 'Cryptography', 'Network Security']","['Predictive Maintenance', 'Blockchain']",7,1,13,Specialized,17,46,42900000,22,Series A,11000000,Mature,"['None', 'ISO 27001']",3,3,11,True,True,High,National,Noida,"['Tamil Nadu', 'Gujarat']",Jaipur,12,Advanced,8x5,Complete,highly_specialized
